Code,Name,MainGroup,SubTags,Industry,GroupSize
3259,鑫創,IC設計,,"FLASH記憶體IC, IC設計, MEMS, 其他IC, 影音IC, 記憶卡IC",108
3260,威剛,記憶體,"DRAM銷售, 記憶體","DRAM模組, FLASH模組, 硬碟相關, 記憶體模組, 週邊產品, 電子零件元件, 電競週邊",27
3264,欣銓,封測,"IC-封測, 指紋辨識","IC封裝測試, IC測試",26
3265,台星科,IC設計,,"IC封裝, IC封裝測試, IC測試",108
3266,昇陽,營建,,"地產, 營建",122
3268,海德威,IC設計,,"IC設計, IC設計軟體, 其他IC",108
3272,東碩,傳產其他,電腦周邊,週邊產品,246
3276,宇環,PCB,,"印刷電路板, 印刷電路板相關",64
3284,太普高,傳產其他,,"傳產其他, 印刷業",246
3285,微端,"電子通路, 面板",,"LCM, 電子零件元件, 面板業, 音響設備及零件","256, 91"
3287,廣寰科,傳產其他,電腦周邊,"滑鼠, 耳機, 週邊產品, 鍵盤, 電競週邊, 電聲產品",246
3288,點晶,IC設計,,"IC設計, LED驅動IC, 類比IC, 馬達IC",108
3289,宜特,半導體設備,IC-其他,"檢測驗證服務, 設備儀器商",109
3290,東浦,"塑膠, 電子通路",,"塑膠射出, 機殼, 電子零件元件","62, 256"
3293,鈊象,傳產其他,"宅經濟, 文創, 線上遊戲, 遊戲","PC遊戲, 手機遊戲, 遊戲產業",246
3294,英濟,"塑膠, 電子通路",,"塑膠射出, 機殼, 電子零件元件","62, 256"
3296,勝德,"電子通路, 電源供應器",,"電子零件元件, 電源供應器","256, 35"
3297,杭特,生技醫療,"安全監控, 智慧醫療","安全監控, 工業電腦",134
3303,岱稜,電子通路,其他,電子其他,256
3305,昇貿,PCB,PCB材料,"PCB材料, 印刷電路板相關, 封測服務與材料, 金、錫凸塊",64
3306,鼎天,網通,無人機,"網通設備, 衛星導航",92
3308,聯德,"電子通路, 電源供應器",,"電子零件元件, 電源供應器","256, 35"
3310,佳穎,電子通路,,"模具沖壓, 車用沖壓件, 車用金屬成型, 電子零件元件",256
3311,閎暉,傳產其他,,"汽機車零組件, 穿戴式裝置",246
3312,弘憶股,電子通路,IC-通路,"IC零組件通路商, 電子通路",256
3313,斐成,營建,,"住宅建設, 地產, 建材, 營建, 營造工程",122
3317,尼克森,傳產其他,功率半導體,"分離式元件, 電晶體",246
3321,同泰,面板,Mini LED,"印刷電路板相關, 軟板",91
3322,建舜電,"連接器, 電子通路",,"連接器, 連接線材, 電子零件元件","41, 256"
3323,加百裕,蘋果供應鏈,"Airpods, NB與手機零組件, 氫燃料電池","工業用電池, 消費用電池, 電池",29
3324,雙鴻,散熱,"散熱模組, 散熱零組件, 比特幣挖礦, 電競","伺服器用散熱模組, 散熱模組, 筆記型電腦用散熱模組",16
3325,旭品,電子通路,機殼,"機殼, 電子零件元件",256
3332,幸康,"電子通路, 電源供應器",,"電子零件元件, 電源供應器","256, 35"
3338,泰碩,散熱,"散熱模組, 散熱零組件","伺服器用散熱模組, 散熱模組, 筆記型電腦用散熱模組",16
3339,泰谷,面板,,"LED, LED晶粒, LED磊晶",91
3346,麗清,面板,,"LED, LED封裝",91
3349,寶德,傳產其他,電腦周邊,"滑鼠, 耳機, 週邊產品, 鍵盤, 電競週邊, 電聲產品",246
3354,律勝,PCB,,"印刷電路板相關, 軟板基板",64
3356,奇偶,科技其他,安全監控,"安全監控, 工業電腦",36
3357,臺慶科,被動元件,電感,"被動元件, 變壓器, 電子零件元件, 電感",49
3360,尚立,"IC設計, 電子通路",,"IC零組件通路商, 影像感測元件, 數位相機, 電子通路","108, 256"
3362,先進光,光通訊,光學鏡片,"光學元件, 光學鏡片／頭",46
3363,上詮,光通訊,光通訊,"光纖被動元件, 光通訊",46
3372,典範,封測,IC-封測,"IC封裝, IC封裝測試, IC測試",26
3373,熱映,生技醫療,醫療器材耗材,"儀表, 產業機械, 設備儀器商, 診斷與監測用醫材, 量測儀器, 體溫計",134
3374,精材,IC代工,"CoWoS, 指紋辨識","IC封裝, IC封裝測試, IC測試",31
3376,新日興,蘋果供應鏈,"Airpods, 折疊機","樞紐, 模具沖壓, 電子零件元件",29
3379,彬台,"機械, 食品",,"烘焙及食品飲料機械, 產業機械","93, 61"
3380,明泰,網通,"O-RAN, 網通, 遠距教學","區域網路, 無線網路設備系統(WLAN), 網通設備",92
3388,崇越電,化學,,"化學工業, 化學產品通路",69
3390,旭軟,PCB,,"印刷電路板相關, 軟板",64
3402,漢科,"半導體設備, 電子通路",,"半導體製程設備, 廠務工程, 設備儀器商, 電子其他","109, 256"
3406,玉晶光,光通訊,光學鏡片,"LED, LED照明產品, 光學元件, 光學鏡片／頭",46
3413,京鼎,半導體設備,IC-半導體設備,"半導體製程設備, 設備儀器商",109
3416,融程電,科技其他,,工業電腦,36
3419,譁裕,"光通訊, 網通",RFID,"光纖被動元件, 光通訊, 天線, 網通設備","46, 92"
3426,台興,電子通路,,"電力設備, 電子元件代理商, 電子通路, 電氣零件與設備",256
3430,奇鈦科,化學,,"其他化工產品, 化學工業",69
3432,台端,"連接器, 電子通路",,"車輛整車, 連接器, 電動機車, 電子零件元件","41, 256"
3434,哲固,面板,,"安全監控, 工業電腦, 顯示器",91
3437,榮創,面板,Micro LED,"LED, LED封裝",91
3438,類比科,IC設計,,"IC設計, MCU, 電源管理IC",108
3441,聯一光,光通訊,,"傳產其他, 光學, 光學元件, 光學鏡片／頭",46
3443,創意,"AI, 記憶體","AI人工智慧, ASIC, ChatGPT, HBM, HPC, IP/ASIC, TPU, 矽智財IP","ASIC, IC設計, 設計IP","40, 27"
3444,利機,"半導體設備, 電子通路",,"半導體材料通路商, 電子元件代理商, 電子通路","109, 256"
3447,展達,"網通, 電子通路",,"接取設備, 消費性電子產品, 物聯網裝置, 網通設備, 視訊轉換相關","92, 256"
3450,聯鈞,光通訊,光通訊,"IC封裝, IC封裝測試, IC測試",46
3454,晶睿,生技醫療,"安全監控, 智慧醫療","安全監控, 工業電腦",134
3455,由田,生技醫療,"折疊機, 長照","IC檢測設備, PCB相關設備, 半導體製程設備, 設備儀器商, 面板設備",134
3465,進泰電子,電子通路,,"電子零件元件, 音響設備及零件",256
3466,德晉,電子通路,,"消費性電子產品, 視訊轉換相關",256
3467,台灣精材,"半導體設備, 被動元件",IC-其他,"半導體製程設備, 石英元件, 被動元件, 設備儀器商","109, 49"
3479,安勤,科技其他,,工業電腦,36
3481,群創,"封測, 面板","FOPLP扇出型封裝, LCD-TFT面板, Micro LED, Mini LED, 顯示器","OLED, TFT-LCD, 中小尺吋面板, 觸控面板, 面板業","26, 91"
3483,力致,散熱,"散熱模組, 散熱零組件","伺服器用散熱模組, 散熱模組, 散熱風扇馬達, 筆記型電腦用散熱模組",16
3484,崧騰,電子通路,Home Depot,"其他電子零件, 電子零件元件",256
3489,森寶,營建,,"住宅建設, 營造工程",122
3490,單井,"傳產其他, 半導體設備",,"LED設備, 半導體製程設備, 太陽能, 太陽能系統運用, 封測用設備, 設備儀器商","246, 109"
3491,昇達科,"網通, 被動元件","濾波器, 衛星/低軌衛星","天線, 網通設備, 通訊設備零組件","92, 49"
3492,長盛,"連接器, 電子通路",,"連接器, 連接線材, 電子零件元件","41, 256"
3494,誠研,傳產其他,電腦周邊,"印表機, 印表機耗材, 週邊產品",246
3498,陽程,機械,,"PCB相關設備, 產業機械, 自動化設備, 設備儀器商, 面板設備",93
3499,環天科,網通,,"網通設備, 衛星導航",92
3501,維熹,電子通路,,"連接線材, 電子零件元件",256
3504,揚明光,"光通訊, 百貨零售","VR虛擬實境, 光學鏡片, 零售","3D印表機, 光學元件, 光學鏡片／頭, 微投影機, 消費性電子產品, 週邊產品","46, 30"
3508,位速,電子通路,,"機殼表面處理, 電子零件元件",256
3511,矽瑪,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
3512,皇龍,"散熱, 營建",,"地產, 散熱模組, 營建","16, 122"
3515,華擎,科技其他,"主機板, 電競","主機板, 電腦系統業",36
3516,亞帝歐,"電子通路, 面板",,"LED, LED照明產品, 連接線材, 電子零件元件","256, 91"
3518,柏騰,電子通路,,"機殼表面處理, 電子零件元件",256
3520,華盈,電子通路,,"連接線材, 電子製造服務, 電子零件元件, 電腦系統業",256
3521,台鋼建設,營建,,"POS機系統, 地產, 工業電腦, 營建",122
3522,御嵿,"伺服器, 觀光",,"婚宴顧問, 旅宿／餐飲, 服務業, 餐飲","32, 54"
3523,迎輝,面板,LCD-零組件,"光學膜, 面板零組件",91
3526,凡甲,"連接器, 電子通路",寧德時代,"連接器, 電子零件元件","41, 256"
3527,聚積,面板,"Micro LED, Mini LED","IC設計, LED驅動IC, 類比IC",91
3528,安馳,"IC設計, 電子通路",,"IC零組件通路商, 電子通路","108, 256"
3529,力旺,"AI, 塑膠, 蘋果供應鏈","Apple Pay, HPC, IP/ASIC, 矽智財IP","FLASH記憶體IC, IC設計, 嵌入式晶片, 設計IP","40, 62, 29"
3530,晶相光,IC設計,,"CMOS晶片, IC設計",108
3531,先益,面板,,"背光模組, 面板零組件",91
3532,台勝科,IC代工,"晶圓材料, 矽晶圓","IC製造, 矽晶圓",31
3533,嘉澤,電子通路,,"CPU SOCKET, 電子零件元件",256
3535,晶彩科,"半導體設備, 面板",RFID,"設備儀器商, 面板設備","109, 91"
3537,堡達,"被動元件, 電子通路",,"被動元件, 電子元件代理商, 電子通路, 電容, 電感, 電阻","49, 256"
3540,曜越,"散熱, 電子通路, 電源供應器","電競, 電腦周邊","散熱模組, 機殼, 電子零件元件, 電源供應器","16, 256, 35"
3541,西柏,電子通路,,"消費性電子產品, 視訊轉換相關",256
3543,州巧,面板,LCD-TFT面板,"家居用品, 模具沖壓, 電子零件元件",91
3545,敦泰,IC設計,,"IC設計, LCD驅動IC, 手機零組件, 手機面板驅動IC, 生物辨識IC, 觸控IC",108
3546,宇峻,傳產其他,"宅經濟, 線上遊戲","PC遊戲, 手機遊戲, 遊戲產業",246
3548,兆利,電子通路,折疊機,"樞紐, 電子零件元件",256
3550,聯穎,電子通路,,"連接線材, 電子零件元件",256
3551,世禾,半導體設備,,"半導體製程設備, 設備儀器商",109
3552,同致,電子通路,自動駕駛,"倒車影像系統, 倒車雷達, 車用電子",256
3555,博士旺,"IC設計, 電子通路",,"IC零組件通路商, 資訊安全, 軟體業, 電子通路","108, 256"
3556,禾瑞亞,IC設計,,"IC設計, 影音IC, 消費性IC, 觸控IC",108
3557,嘉威,傳產其他,,"家居用品, 餐具",246
3558,神準,網通,WiFi 6,"區域網路, 接取設備, 網路交換器, 網通設備",92
3563,牧德,IC設計,,"IC檢測設備, PCB相關設備, 封測用設備, 設備儀器商",108
3564,其陽,網通,,"網通設備, 資安設備",92
3567,逸昌,IC設計,,"IC封裝測試, IC測試",108
3570,大塚,電子通路,,"套裝軟體, 系統整合, 軟體業, 軟體通路／代理",256
3576,聯合再生,傳產其他,"太陽能, 氣候變遷","太陽能, 太陽能系統運用, 太陽能電池, 太陽能電池模組",246
3577,泓格,科技其他,工業電腦,工業電腦,36
3580,友威科,封測,FOPLP扇出型封裝,"半導體製程設備, 設備儀器商",26
3581,博磊,"半導體設備, 封測",,"封測服務與材料, 封測用設備, 設備儀器商","109, 26"
3583,辛耘,"IC代工, 半導體設備, 建材","CoWoS, IC-半導體設備, 玻璃基板 E-Core Sys.","IC製造, 半導體製程設備, 矽晶圓, 設備儀器商","31, 109, 18"
3587,閎康,半導體設備,IC-其他,"檢測驗證服務, 設備儀器商",109
3588,通嘉,IC設計,快速充電,"IC設計, LED驅動IC, 電源管理IC",108
3591,艾笛森,面板,,"LED, LED封裝, LED照明產品",91
3592,瑞鼎,IC設計,,"IC設計, LCD驅動IC, 手機零組件, 手機面板驅動IC",108
3593,力銘,"塑膠, 電子通路",,"塑膠射出, 機殼, 電子零件元件","62, 256"
3594,磐儀,科技其他,,工業電腦,36
3596,智易,網通,"O-RAN, WiFi 6, 居家辦公(WFH)","4G通訊設備, 5G通訊設備, 消費性電子產品, 無線網路設備系統(WLAN), 網通設備, 視訊轉換相關",92
3597,映興,電子通路,,"連接線材, 電子元件代理商, 電子通路, 電子零件元件",256
3605,宏致,"連接器, 電子通路",自動駕駛,"其他電子零件, 連接器, 連接線材, 電子零件元件","41, 256"
3607,谷崧,"塑膠, 電子通路",,"塑膠射出, 機殼, 電子零件元件","62, 256"
3609,三一東林,被動元件,變壓器,"其他電子零件, 汽車服務相關, 汽車銷售, 電子零件元件",49
3611,鼎翰,傳產其他,"RFID, 工業電腦","印表機, 印表機耗材, 週邊產品",246
3615,安可,面板,LCD-STN面板,"導電玻璃, 面板零組件",91
3617,碩天,"塑膠, 電源供應器",變壓器與UPS,"UPS, 週邊產品, 電子零件元件","62, 35"
3622,洋華,面板,LCD-STN面板,"觸控面板, 電線電纜, 電纜連接件及配件, 面板業",91
3623,富晶通,面板,LCD-STN面板,"觸控面板, 面板業",91
3624,光頡,被動元件,"電感, 電阻","晶片電阻, 被動元件, 電阻",49
3625,西勝,傳產其他,"GB200, NB與手機零組件, 氫燃料電池","工業用電池, 消費用電池, 電池",246
3628,盈正,"塑膠, 電源供應器",變壓器與UPS,"UPS, 配電工程, 電力設備, 電子零件元件","62, 35"
3629,地心引力,傳產其他,,"傳播事業, 行銷",246
3630,新鉅科,光通訊,光學鏡片,"光學元件, 光學鏡片／頭",46
3631,晟楠,PCB,PCB材料,"封測服務與材料, 金、錫凸塊",64
3632,研勤,"觀光, 電子通路",,"旅宿／餐飲, 行車紀錄器, 車用電子, 餐飲","54, 256"
3645,達邁,PCB,PCB材料,"印刷電路板相關, 軟板PI",64
3646,艾恩特,"連接器, 電子通路",,"連接器, 連接線材, 電子零件元件","41, 256"
3652,精聯,科技其他,,"工業電腦, 掌上型工業電腦, 條碼掃描器, 自動資料收集產品",36
3653,健策,散熱,"功率半導體, 散熱零組件","其他散熱零件, 封測服務與材料, 導線架, 散熱模組",16
3661,世芯-KY,AI,"ASIC, HPC, IP/ASIC, 矽智財IP","ASIC, IC設計, 設計IP",40
3663,鑫科,封測,FOPLP扇出型封裝,"傳產其他, 半導體化學品, 回收焚化／掩埋清運",26
3664,安瑞-KY,網通,,"系統整合, 網通設備, 資安設備, 資訊安全, 軟體業",92
3665,貿聯-KY,"連接器, 電子通路, 電機電纜",,"連接器, 連接線材, 電子線, 電子零件元件, 電線電纜","41, 256, 32"
3666,光耀,"光通訊, 面板",,"光學膜, 面板零組件","46, 91"
3669,圓展,電子通路,,"消費性電子產品, 視訊會議產品",256
3672,康聯訊,光通訊,,"光纖設備, 光通訊",46
3673,TPK-KY,面板,顯示器,"導電玻璃, 觸控面板, 面板業, 面板零組件",91
3675,德微,記憶體,"IC-製造, 功率半導體","IC製造, 二極體, 分離式元件, 矽晶圓, 電晶體",27
3679,新至陞,"塑膠, 電子通路",,"塑膠射出, 機殼, 電子零件元件","62, 256"
3680,家登,"IC代工, 半導體設備","CoWoS, IC-半導體設備","半導體製程設備, 設備儀器商","31, 109"
3684,榮昌,"網通, 電子通路",,"無線網路設備系統(WLAN), 網通設備, 連接線材, 電子零件元件","92, 256"
3685,元創精密,傳產其他,,汽機車零組件,246
3686,達能,"IC設計, 傳產其他, 電子通路",太陽能,"IC零組件通路商, 太陽能, 太陽能系統運用, 電子通路","108, 246, 256"
3687,歐買尬,"塑膠, 蘋果供應鏈","Apple Pay, 宅經濟, 線上遊戲","PC遊戲, 手機遊戲, 文化創意產業, 軟體業, 遊戲產業, 電子支付","62, 29"
3689,湧德,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
3691,碩禾,傳產其他,太陽能,"太陽能, 太陽能導電漿",246
3693,營邦,電子通路,,"伺服器機殼, 準系統, 電子零件元件, 電腦系統業",256
3694,海華,"光通訊, 網通",,"光學元件, 光學鏡片／頭, 網通設備, 通訊設備零組件","46, 92"
3701,大眾控,電子通路,EMS,"工業電腦, 平板電腦, 控股公司, 消費性電子產品, 車用電子, 電子製造服務, 電腦系統業",256
3702,大聯大,"IC設計, 電子通路",,"IC零組件通路商, 控股公司, 電子通路","108, 256"
3703,欣陸,營建,,"住宅建設, 地產, 基礎建設, 控股公司, 營建, 營造工程, 環保工程",122
3704,合勤控,"光通訊, 網通",,"光纖設備, 光通訊, 區域網路, 接取設備, 控股公司, 無線網路設備系統(WLAN), 網通設備, 電信設備","46, 92"
3705,永信,生技醫療,"寵物, 製藥業","動物用藥, 學名藥, 控股公司, 生物科技, 西藥製劑, 醫藥產業, 食品生技",134
3706,神達,"網通, 電子通路","EMS, Oracle甲骨文","AI伺服器, 伺服器, 工業電腦, 控股公司, 網通設備, 行車紀錄器, 衛星導航, 車用電子, 電腦系統業","92, 256"
3707,漢磊,"IC代工, IC設計","晶圓材料, 次世代半導體","IC生產, IC製造, 晶圓代工, 磊晶","31, 108"
3708,上緯投控,化學,綠能環保,"傳產其他, 化學工業, 合成樹脂, 複合材料",69
3709,鑫聯大投控,電子通路,,"控股公司, 電子通路, 電腦通路商",256
3710,連展投控,"光通訊, 網通, 連接器, 電子通路",,"光纖主動元件, 光纖被動元件, 光通訊, 天線, 控股公司, 網通設備, 車用充電相關, 連接器, 連接線材, 電力設備, 電子零件元件","46, 92, 41, 256"
3711,日月光投控,"AI, IC代工, 封測","AI PC, CoWoS, FOPLP扇出型封裝","IC封裝, IC封裝測試, IC測試, 電子製造服務, 電腦系統業","40, 31, 26"
